n,noise,hotstuff_factor,qmc_factor,extra_transcript_ms,p_commit,hotstuff_latency_ms,qmc_expected_latency_ms,qmc_faster,advantage_ms
4,1.0,0.7,1.0,2.0,0.9374,10.5735,11.873493100000001,False,-1.2999931000000018
4,1.0,0.7,1.0,4.0,0.9374,10.5735,13.873493100000001,False,-3.299993100000002
4,1.0,0.7,1.0,6.0,0.9374,10.5735,15.873493100000001,False,-5.299993100000002
4,1.0,0.7,1.0,8.0,0.9374,10.5735,17.8734931,False,-7.299993100000002
4,1.0,0.7,1.15,0.0,0.9374,10.5735,11.2486589,False,-0.6751589000000013
4,1.0,0.7,1.15,2.0,0.9374,10.5735,13.2486589,False,-2.6751589000000013
4,1.0,0.7,1.15,4.0,0.9374,10.5735,15.2486589,False,-4.675158900000001
4,1.0,0.7,1.15,6.0,0.9374,10.5735,17.248658900000002,False,-6.675158900000003
4,1.0,0.7,1.15,8.0,0.9374,10.5735,19.248658900000002,False,-8.675158900000003
4,1.0,0.7,1.3,0.0,0.9374,10.5735,12.623824700000002,False,-2.0503247000000027
4,1.0,0.7,1.3,2.0,0.9374,10.5735,14.623824700000002,False,-4.050324700000003
4,1.0,0.7,1.3,4.0,0.9374,10.5735,16.6238247,False,-6.050324700000001
4,1.0,0.7,1.3,6.0,0.9374,10.5735,18.6238247,False,-8.0503247
4,1.0,0.7,1.3,8.0,0.9374,10.5735,20.6238247,False,-10.0503247
4,1.0,0.85,0.7,0.0,0.9374,12.83925,7.26499745,True,5.57425255
4,1.0,0.85,0.7,2.0,0.9374,12.83925,9.26499745,True,3.5742525500000006
4,1.0,0.85,0.7,4.0,0.9374,12.83925,11.26499745,True,1.5742525500000006
4,1.0,0.85,0.7,6.0,0.9374,12.83925,13.26499745,False,-0.42574744999999936
4,1.0,0.85,0.7,8.0,0.9374,12.83925,15.26499745,False,-2.4257474499999994
4,1.0,0.85,0.85,0.0,0.9374,12.83925,8.64016325,True,4.199086749999999
4,1.0,0.85,0.85,2.0,0.9374,12.83925,10.64016325,True,2.1990867499999993
4,1.0,0.85,0.85,4.0,0.9374,12.83925,12.64016325,True,0.1990867499999993
4,1.0,0.85,0.85,6.0,0.9374,12.83925,14.64016325,False,-1.8009132500000007
4,1.0,0.85,0.85,8.0,0.9374,12.83925,16.64016325,False,-3.8009132500000007
4,1.0,0.85,1.0,0.0,0.9374,12.83925,10.015329050000002,True,2.823920949999998
4,1.0,0.85,1.0,2.0,0.9374,12.83925,12.015329050000002,True,0.823920949999998
4,1.0,0.85,1.0,4.0,0.9374,12.83925,14.015329050000002,False,-1.176079050000002
4,1.0,0.85,1.0,6.0,0.9374,12.83925,16.015329050000002,False,-3.176079050000002
4,1.0,0.85,1.0,8.0,0.9374,12.83925,18.015329050000002,False,-5.176079050000002
4,1.0,0.85,1.15,0.0,0.9374,12.83925,11.39049485,True,1.4487551500000002
4,1.0,0.85,1.15,2.0,0.9374,12.83925,13.39049485,False,-0.5512448499999998
4,1.0,0.85,1.15,4.0,0.9374,12.83925,15.39049485,False,-2.55124485
4,1.0,0.85,1.15,6.0,0.9374,12.83925,17.39049485,False,-4.55124485
4,1.0,0.85,1.15,8.0,0.9374,12.83925,19.39049485,False,-6.55124485
4,1.0,0.85,1.3,0.0,0.9374,12.83925,12.765660650000001,True,0.07358934999999889
4,1.0,0.85,1.3,2.0,0.9374,12.83925,14.765660650000001,False,-1.9264106500000011
4,1.0,0.85,1.3,4.0,0.9374,12.83925,16.76566065,False,-3.926410650000001
4,1.0,0.85,1.3,6.0,0.9374,12.83925,18.76566065,False,-5.926410650000001
4,1.0,0.85,1.3,8.0,0.9374,12.83925,20.76566065,False,-7.926410650000001
4,1.0,1.0,0.7,0.0,0.9374,15.105,7.4068334,True,7.6981666
4,1.0,1.0,0.7,2.0,0.9374,15.105,9.4068334,True,5.6981666
4,1.0,1.0,0.7,4.0,0.9374,15.105,11.4068334,True,3.6981666000000004
4,1.0,1.0,0.7,6.0,0.9374,15.105,13.4068334,True,1.6981666000000004
4,1.0,1.0,0.7,8.0,0.9374,15.105,15.4068334,False,-0.3018333999999996
4,1.0,1.0,0.85,0.0,0.9374,15.105,8.781999200000001,True,6.323000799999999
4,1.0,1.0,0.85,2.0,0.9374,15.105,10.781999200000001,True,4.323000799999999
4,1.0,1.0,0.85,4.0,0.9374,15.105,12.781999200000001,True,2.323000799999999
4,1.0,1.0,0.85,6.0,0.9374,15.105,14.781999200000001,True,0.3230007999999991
4,1.0,1.0,0.85,8.0,0.9374,15.105,16.7819992,False,-1.676999200000001
